churn,sexo,idoso,possui parceiro,possui dependentes,tempo contrato,servico telefone,multiplas linhas,servico internet,suporte tecnico,streaming tv,streaming filmes,contrato conta,preco diario,cobrancas mensais,total de encargos,excedente a mensalidade,churn_label
1,Masculino,0,1,0,56,1,1,Fibra optica,0,1,1,Um ano,3.3,100.3,5614.4,5514.2,Saíram
0,Masculino,0,1,1,5,1,1,DSL,1,0,0,Mensal,2.1,64.4,316.9,252.5,Permaneceram
0,Masculino,0,0,0,18,0,0,DSL,0,0,0,Mensal,1.1,33.6,550.4,516.8,Permaneceram
0,Feminino,0,1,1,20,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.0,417.6,397.6,Permaneceram
1,Feminino,1,0,0,2,1,0,Fibra optica,0,0,1,Mensal,2.7,79.6,195.0,115.5,Saíram
0,Masculino,0,0,1,45,1,1,Fibra optica,0,1,1,Dois anos,3.3,99.7,4634.4,4534.7,Permaneceram
0,Masculino,1,1,0,20,1,1,Fibra optica,1,1,1,Mensal,3.6,107.0,2172.0,2065.0,Permaneceram
0,Feminino,0,0,0,29,1,0,Nao disponivel,0,0,0,Um ano,0.7,20.0,599.3,579.3,Permaneceram
0,Feminino,0,0,0,50,1,1,DSL,1,1,1,Dois anos,2.7,79.6,4024.2,3944.6,Permaneceram
0,Feminino,0,0,0,11,0,0,DSL,0,1,0,Mensal,1.2,35.8,363.2,327.3,Permaneceram
0,Masculino,0,1,1,72,1,1,DSL,1,1,1,Dois anos,3.1,92.0,6614.9,6523.0,Permaneceram
0,Masculino,0,0,1,6,1,0,Nao disponivel,0,0,0,Mensal,0.7,19.6,100.9,81.2,Permaneceram
1,Feminino,0,0,0,44,1,1,Fibra optica,0,0,0,Mensal,2.8,84.8,3862.6,3777.8,Saíram
0,Masculino,0,1,0,72,1,1,DSL,1,1,1,Dois anos,2.9,86.6,6094.2,6007.6,Permaneceram
0,Masculino,0,0,0,48,1,1,Fibra optica,1,0,1,Mensal,3.2,95.4,4445.3,4349.9,Permaneceram
0,Masculino,1,0,0,50,1,1,DSL,0,1,0,Mensal,2.3,70.4,3454.6,3384.2,Permaneceram
0,Masculino,0,0,0,1,1,0,DSL,0,0,1,Mensal,1.9,55.6,55.6,0.0,Permaneceram
1,Masculino,0,0,1,1,0,0,DSL,0,0,0,Mensal,0.8,24.8,24.8,0.0,Saíram
0,Masculino,0,1,1,36,0,0,DSL,1,1,1,Um ano,2.0,60.7,2234.6,2173.9,Permaneceram
0,Masculino,0,1,1,7,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.2,144.4,124.1,Permaneceram
1,Masculino,0,0,0,26,1,1,Fibra optica,0,1,1,Mensal,3.3,98.4,2515.3,2417.0,Saíram
0,Feminino,0,0,0,40,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.2,804.8,784.7,Permaneceram
0,Masculino,0,1,1,72,1,1,DSL,1,0,0,Dois anos,2.4,72.1,5016.6,4944.5,Permaneceram
0,Masculino,0,1,0,63,1,1,DSL,1,1,1,Dois anos,2.7,79.8,5034.0,4954.2,Permaneceram
0,Feminino,0,1,0,2,1,0,Fibra optica,1,0,0,Mensal,2.7,80.2,194.6,114.4,Permaneceram
0,Masculino,0,1,1,60,1,1,Fibra optica,0,1,0,Um ano,3.2,95.4,5812.0,5716.6,Permaneceram
0,Feminino,0,1,1,47,1,0,Nao disponivel,0,0,0,Dois anos,0.6,19.3,890.5,871.2,Permaneceram
1,Masculino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.5,20.5,0.0,Saíram
0,Masculino,0,0,0,25,1,0,DSL,1,1,1,Mensal,2.6,79.0,1902.0,1823.0,Permaneceram
0,Feminino,0,0,0,4,1,1,Fibra optica,0,0,0,Mensal,2.5,75.6,302.4,226.7,Permaneceram
1,Feminino,0,0,0,1,1,1,DSL,0,0,0,Mensal,1.7,50.1,50.1,0.0,Saíram
0,Feminino,1,1,0,37,1,0,Nao disponivel,0,0,0,Um ano,0.7,19.6,727.8,708.2,Permaneceram
1,Feminino,1,0,0,4,1,1,Fibra optica,0,0,1,Mensal,2.8,84.6,360.1,275.5,Saíram
0,Masculino,0,1,1,72,1,0,DSL,0,1,1,Dois anos,2.5,75.4,5480.2,5404.8,Permaneceram
0,Feminino,0,1,0,67,1,1,Fibra optica,0,1,1,Um ano,3.5,105.7,6817.0,6711.2,Permaneceram
0,Feminino,0,1,0,59,1,1,DSL,1,1,1,Um ano,2.7,80.1,4693.2,4613.1,Permaneceram
1,Masculino,0,0,0,1,1,0,Fibra optica,0,0,0,Mensal,2.3,70.4,70.4,0.0,Saíram
0,Feminino,0,1,0,43,1,1,Fibra optica,0,0,1,Mensal,3.1,94.1,4107.3,4013.2,Permaneceram
1,Feminino,0,1,1,1,1,0,Nao disponivel,0,0,0,Mensal,0.6,19.4,19.4,0.0,Saíram
1,Feminino,0,0,0,4,1,0,Fibra optica,0,0,0,Mensal,2.3,70.4,281.0,210.6,Saíram
1,Feminino,0,1,1,9,1,0,DSL,1,0,0,Mensal,2.2,65.0,663.0,598.0,Saíram
0,Masculino,0,1,1,30,1,0,Fibra optica,0,0,0,Mensal,2.7,82.0,2570.2,2488.1,Permaneceram
0,Feminino,0,0,0,13,1,0,Nao disponivel,0,0,0,Mensal,0.6,19.4,232.1,212.6,Permaneceram
0,Masculino,0,0,0,2,1,0,Fibra optica,0,0,0,Mensal,2.5,74.8,144.8,70.1,Permaneceram
0,Masculino,0,1,0,30,1,0,Nao disponivel,0,0,0,Dois anos,0.6,19.0,637.6,618.5,Permaneceram
0,Feminino,0,1,1,12,0,0,DSL,1,0,0,Um ano,1.0,30.2,368.8,338.6,Permaneceram
0,Masculino,0,1,0,63,1,0,Fibra optica,1,1,1,Dois anos,3.7,110.1,6705.7,6595.6,Permaneceram
0,Masculino,0,1,1,48,1,1,Nao disponivel,0,0,0,Dois anos,0.8,23.6,1173.4,1149.8,Permaneceram
0,Masculino,0,1,1,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.2,20.2,0.0,Permaneceram
0,Feminino,1,1,0,71,1,1,DSL,1,0,1,Dois anos,2.8,82.7,5831.2,5748.5,Permaneceram
0,Feminino,0,1,0,61,1,1,Nao disponivel,0,0,0,Dois anos,0.8,24.4,1417.9,1393.5,Permaneceram
0,Masculino,1,0,0,5,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.0,94.2,74.1,Permaneceram
1,Masculino,1,1,0,46,0,0,DSL,1,1,1,Um ano,2.0,59.9,2816.6,2756.8,Saíram
1,Masculino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.2,20.2,0.0,Saíram
1,Masculino,0,1,0,47,1,1,Fibra optica,1,1,1,Um ano,3.7,110.8,5275.8,5165.0,Saíram
1,Masculino,0,1,0,59,1,1,Fibra optica,0,1,1,Um ano,3.3,99.5,5961.1,5861.6,Saíram
1,Feminino,1,1,0,5,1,1,Fibra optica,0,0,0,Mensal,2.7,81.0,371.6,290.6,Saíram
0,Masculino,0,0,0,26,1,0,Nao disponivel,0,0,0,Um ano,0.7,19.8,457.3,437.5,Permaneceram
0,Feminino,0,0,0,40,1,0,DSL,0,1,0,Mensal,2.2,65.1,2586.0,2520.9,Permaneceram
1,Feminino,0,0,1,1,1,0,DSL,1,0,0,Mensal,2.0,60.0,60.0,0.0,Saíram
0,Masculino,0,1,1,7,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.2,174.7,154.4,Permaneceram
1,Feminino,0,1,1,48,1,1,Fibra optica,0,1,1,Um ano,3.4,103.2,5037.6,4934.3,Saíram
1,Feminino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,19.9,19.9,0.0,Saíram
0,Feminino,0,1,1,11,0,0,DSL,0,0,0,Mensal,1.0,29.6,346.4,316.8,Permaneceram
0,Masculino,0,0,1,8,1,0,Nao disponivel,0,0,0,Mensal,0.6,19.4,159.2,139.8,Permaneceram
1,Feminino,1,0,0,38,1,1,Fibra optica,1,1,1,Mensal,3.3,99.6,3734.2,3634.7,Saíram
0,Masculino,0,1,1,34,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.8,635.9,615.1,Permaneceram
0,Masculino,0,1,1,19,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.2,387.4,367.2,Permaneceram
0,Feminino,1,1,0,70,1,1,Fibra optica,1,1,1,Dois anos,3.8,113.6,7714.6,7601.0,Permaneceram
1,Feminino,0,1,0,1,1,0,Fibra optica,0,0,0,Mensal,2.3,69.0,69.0,0.0,Saíram
1,Masculino,0,0,0,4,1,0,Fibra optica,0,0,1,Mensal,2.7,79.9,324.3,244.4,Saíram
0,Feminino,0,0,0,51,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.6,1020.8,1000.1,Permaneceram
0,Feminino,0,1,0,35,1,0,DSL,0,1,0,Um ano,2.1,62.2,2215.4,2153.3,Permaneceram
0,Masculino,0,0,0,30,1,1,Fibra optica,1,0,1,Mensal,3.0,89.9,2723.2,2633.2,Permaneceram
0,Feminino,0,1,0,8,1,1,Fibra optica,1,0,1,Mensal,3.0,90.2,743.8,653.5,Permaneceram
0,Feminino,0,1,0,4,0,0,DSL,0,0,0,Mensal,0.8,25.2,100.0,74.8,Permaneceram
0,Feminino,0,0,0,10,1,0,Nao disponivel,0,0,0,Um ano,0.6,19.3,185.2,165.9,Permaneceram
0,Masculino,0,1,1,72,1,1,Fibra optica,1,0,1,Um ano,3.5,104.9,7537.5,7432.6,Permaneceram
1,Masculino,1,0,0,2,1,0,DSL,0,0,0,Mensal,1.5,44.7,93.7,49.0,Saíram
1,Feminino,0,0,0,23,1,1,Fibra optica,0,0,0,Mensal,2.6,79.2,1677.0,1597.8,Saíram
0,Masculino,0,1,1,50,1,0,Fibra optica,1,1,1,Um ano,3.4,103.4,5236.4,5133.0,Permaneceram
0,Feminino,0,1,1,71,1,0,Nao disponivel,0,0,0,Dois anos,0.7,19.8,1326.4,1306.5,Permaneceram
1,Feminino,0,0,0,10,1,1,Fibra optica,0,0,0,Mensal,2.7,81.0,818.0,737.0,Saíram
1,Feminino,0,0,0,30,1,1,Fibra optica,0,1,1,Mensal,3.3,100.2,2983.8,2883.6,Saíram
1,Masculino,0,1,0,29,1,1,Fibra optica,0,0,0,Mensal,2.7,80.2,2265.2,2185.1,Saíram
1,Feminino,1,0,0,20,1,1,Fibra optica,0,0,0,Mensal,2.6,79.2,1520.9,1441.8,Saíram
0,Masculino,0,0,0,18,0,0,DSL,0,0,0,Mensal,0.8,25.2,476.8,451.6,Permaneceram
0,Feminino,0,1,1,32,1,1,Fibra optica,0,1,0,Mensal,3.0,89.6,2901.8,2812.2,Permaneceram
0,Feminino,0,1,1,72,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.1,1326.2,1306.2,Permaneceram
0,Masculino,0,1,0,72,1,1,Fibra optica,0,1,1,Dois anos,3.5,103.8,7346.2,7242.4,Permaneceram
1,Feminino,0,0,0,13,1,1,Fibra optica,0,0,0,Mensal,2.8,84.4,1058.6,974.1,Saíram
1,Masculino,1,0,0,8,1,1,Fibra optica,0,1,1,Mensal,3.4,100.6,819.4,718.8,Saíram
1,Masculino,0,0,0,25,1,1,Fibra optica,0,0,1,Mensal,2.8,84.8,2043.4,1958.6,Saíram
0,Feminino,1,0,0,22,1,0,Fibra optica,0,0,0,Mensal,2.7,81.7,1820.9,1739.2,Permaneceram
0,Masculino,0,1,0,42,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.2,835.5,815.2,Permaneceram
0,Feminino,0,0,0,61,0,0,DSL,1,0,0,Um ano,1.5,43.7,2696.6,2652.9,Permaneceram
0,Masculino,0,0,1,35,1,0,DSL,1,1,1,Um ano,2.4,72.1,2495.2,2423.0,Permaneceram
0,Feminino,0,0,0,40,1,0,Fibra optica,0,0,0,Mensal,2.5,74.8,2971.7,2896.9,Permaneceram
1,Masculino,1,1,0,1,1,1,Fibra optica,0,1,0,Mensal,2.9,86.0,86.0,0.0,Saíram
0,Feminino,0,1,1,72,1,1,DSL,1,1,1,Dois anos,2.8,83.3,6042.7,5959.4,Permaneceram
0,Feminino,1,1,1,66,1,1,Fibra optica,1,1,1,Um ano,3.7,110.6,7210.8,7100.2,Permaneceram
0,Masculino,0,0,0,20,1,0,DSL,0,0,0,Mensal,1.7,51.8,1023.8,972.0,Permaneceram
0,Feminino,0,1,1,16,1,1,Fibra optica,0,0,0,Mensal,2.7,80.0,1268.0,1188.0,Permaneceram
1,Feminino,0,0,0,46,1,1,Fibra optica,0,1,1,Mensal,3.2,96.0,4399.5,4303.4,Saíram
0,Feminino,1,1,0,72,1,1,Fibra optica,0,1,1,Dois anos,3.7,112.4,8046.8,7934.4,Permaneceram
0,Masculino,0,0,1,19,1,1,Nao disponivel,0,0,0,Mensal,0.8,24.1,439.2,415.1,Permaneceram
1,Masculino,0,1,1,29,1,0,Fibra optica,0,1,1,Mensal,3.2,94.6,2649.2,2554.5,Saíram
0,Masculino,1,1,0,65,1,1,Fibra optica,0,1,1,Um ano,3.4,103.2,6792.4,6689.3,Permaneceram
0,Masculino,1,1,0,67,1,1,Fibra optica,0,0,0,Mensal,2.8,83.8,5588.8,5505.0,Permaneceram
0,Masculino,0,0,0,39,1,0,DSL,1,0,0,Dois anos,1.7,49.8,1971.2,1921.4,Permaneceram
0,Feminino,0,1,0,72,1,1,Nao disponivel,0,0,0,Dois anos,0.8,25.0,1849.2,1824.2,Permaneceram
0,Feminino,0,0,0,47,0,0,DSL,1,0,0,Dois anos,1.4,41.9,1875.2,1833.4,Permaneceram
0,Feminino,0,1,0,65,1,1,Fibra optica,1,1,0,Um ano,3.3,100.2,6643.5,6543.4,Permaneceram
0,Feminino,1,0,0,56,1,1,Fibra optica,0,1,1,Mensal,3.5,104.8,5841.4,5736.6,Permaneceram
1,Feminino,1,0,0,1,1,0,Fibra optica,0,0,1,Mensal,2.9,86.0,86.0,0.0,Saíram
1,Feminino,1,1,0,37,1,1,Fibra optica,0,0,0,Mensal,2.6,76.5,2868.2,2791.6,Saíram
1,Feminino,0,0,0,1,1,0,DSL,0,0,0,Mensal,1.5,44.9,44.9,0.0,Saíram
0,Feminino,1,0,0,6,1,0,Fibra optica,0,1,1,Mensal,3.0,89.4,567.8,478.4,Permaneceram
0,Feminino,1,0,0,56,1,1,DSL,1,0,1,Dois anos,2.4,73.2,4054.2,3981.0,Permaneceram
0,Masculino,0,1,1,40,1,0,Fibra optica,0,1,0,Um ano,2.8,85.0,3355.6,3270.6,Permaneceram
0,Masculino,0,1,0,5,1,1,Fibra optica,0,0,1,Mensal,3.0,89.2,413.2,324.1,Permaneceram
1,Masculino,0,0,0,70,1,1,Fibra optica,1,1,1,Dois anos,3.5,104.0,7250.2,7146.2,Saíram
0,Feminino,1,0,0,3,1,0,Fibra optica,0,0,0,Mensal,2.5,73.8,196.4,122.6,Permaneceram
0,Masculino,0,1,1,2,1,0,DSL,1,0,0,Dois anos,2.0,59.5,130.5,71.0,Permaneceram
1,Feminino,0,0,0,1,1,0,DSL,0,0,0,Mensal,1.5,44.1,44.1,0.0,Saíram
0,Feminino,0,1,1,58,0,0,DSL,1,1,1,Dois anos,1.8,55.5,3166.9,3111.4,Permaneceram
0,Masculino,0,0,0,13,1,0,Fibra optica,0,0,0,Mensal,2.5,73.8,956.6,882.9,Permaneceram
0,Masculino,0,0,0,10,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.0,185.4,165.4,Permaneceram
0,Masculino,1,1,1,66,1,1,Fibra optica,1,1,1,Um ano,3.9,116.2,7862.2,7746.0,Permaneceram
0,Masculino,0,1,0,56,1,0,Fibra optica,0,0,1,Um ano,2.7,80.9,4557.5,4476.6,Permaneceram
1,Feminino,1,0,0,1,1,0,Fibra optica,0,0,0,Mensal,2.3,69.6,69.6,0.0,Saíram
0,Feminino,0,1,0,71,0,0,DSL,1,0,0,Dois anos,1.6,47.6,3377.8,3330.2,Permaneceram
0,Masculino,0,0,0,56,1,1,DSL,1,0,0,Um ano,2.2,64.6,3665.6,3600.9,Permaneceram
1,Masculino,0,0,0,24,1,0,Fibra optica,0,1,1,Mensal,3.0,90.4,2238.5,2148.2,Saíram
1,Masculino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.0,20.0,0.0,Saíram
0,Feminino,0,1,1,55,1,1,DSL,1,0,1,Um ano,2.5,75.8,4264.2,4188.5,Permaneceram
0,Masculino,0,1,1,42,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.7,828.8,808.2,Permaneceram
0,Feminino,0,1,1,42,1,0,Fibra optica,0,1,1,Mensal,3.1,92.2,3875.4,3783.2,Permaneceram
0,Masculino,0,0,0,14,1,0,Nao disponivel,0,0,0,Mensal,0.7,19.6,300.4,280.8,Permaneceram
0,Masculino,1,1,1,10,0,0,DSL,0,0,1,Mensal,1.2,34.6,362.6,328.0,Permaneceram
0,Feminino,0,1,1,22,1,1,Nao disponivel,0,0,0,Dois anos,0.8,25.2,555.4,530.2,Permaneceram
1,Masculino,0,1,1,32,1,0,Fibra optica,0,0,0,Mensal,2.3,69.8,2347.9,2278.2,Saíram
0,Masculino,0,1,0,39,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.4,790.0,769.6,Permaneceram
0,Feminino,1,0,0,57,1,1,Fibra optica,1,0,1,Dois anos,3.4,101.3,5779.6,5678.3,Permaneceram
0,Feminino,1,0,0,8,1,0,Fibra optica,0,1,0,Mensal,2.9,87.1,713.6,626.5,Permaneceram
0,Masculino,0,0,0,63,1,1,DSL,1,0,0,Um ano,2.4,71.5,4576.3,4504.8,Permaneceram
0,Feminino,0,1,1,61,0,0,DSL,1,1,1,Dois anos,2.0,61.4,3751.2,3689.7,Permaneceram
1,Masculino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,19.8,19.8,0.0,Saíram
0,Feminino,0,0,0,50,1,0,Nao disponivel,0,0,0,Um ano,0.6,19.4,1033.0,1013.6,Permaneceram
1,Masculino,1,1,0,11,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.0,214.8,194.8,Saíram
0,Masculino,0,1,1,35,1,1,Nao disponivel,0,0,0,Dois anos,0.8,25.4,809.2,783.8,Permaneceram
1,Feminino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.2,20.2,0.0,Saíram
0,Feminino,0,1,1,72,1,1,DSL,1,1,0,Dois anos,2.7,80.2,5714.2,5634.0,Permaneceram
1,Feminino,1,0,0,29,1,1,Fibra optica,1,1,1,Mensal,3.3,98.6,2862.8,2764.1,Saíram
0,Masculino,0,0,0,29,1,1,DSL,0,0,1,Um ano,2.4,70.9,1964.6,1893.7,Permaneceram
1,Masculino,0,1,0,5,1,0,Nao disponivel,0,0,0,Mensal,0.6,19.4,126.0,106.7,Saíram
1,Masculino,0,0,0,11,0,0,DSL,0,1,0,Um ano,1.4,41.6,470.6,429.0,Saíram
0,Masculino,0,1,1,54,1,1,DSL,1,1,0,Um ano,2.4,70.7,3770.0,3699.3,Permaneceram
0,Feminino,1,0,0,49,1,0,Fibra optica,0,0,1,Um ano,3.0,89.8,4287.2,4197.3,Permaneceram
0,Masculino,1,1,0,72,1,1,Fibra optica,1,1,1,Dois anos,3.7,109.7,7898.4,7788.8,Permaneceram
1,Masculino,0,1,1,9,1,1,Fibra optica,0,0,0,Mensal,2.6,79.4,661.2,581.9,Saíram
1,Feminino,0,0,0,1,1,1,Fibra optica,0,1,1,Mensal,3.2,94.6,94.6,0.0,Saíram
1,Feminino,0,0,1,31,1,1,Fibra optica,0,1,0,Mensal,2.9,86.6,2697.4,2610.8,Saíram
0,Feminino,0,0,0,1,1,1,Fibra optica,0,1,0,Mensal,2.8,84.6,84.6,0.0,Permaneceram
1,Masculino,1,1,1,56,1,1,Fibra optica,0,1,1,Um ano,3.5,104.6,5794.6,5690.1,Saíram
0,Masculino,0,1,1,70,1,1,DSL,0,1,0,Dois anos,2.3,69.0,4858.7,4789.8,Permaneceram
0,Feminino,1,1,0,55,1,1,Fibra optica,1,0,0,Mensal,3.0,90.4,5044.8,4954.4,Permaneceram
1,Masculino,0,0,0,3,1,0,DSL,0,1,0,Mensal,1.8,53.4,188.7,135.3,Saíram
1,Masculino,0,1,1,5,1,1,Fibra optica,0,0,0,Mensal,2.8,84.5,453.8,369.2,Saíram
1,Masculino,0,0,1,3,1,0,Fibra optica,0,0,0,Mensal,2.3,69.6,220.1,150.4,Saíram
0,Feminino,0,1,0,26,1,0,DSL,0,1,1,Dois anos,2.4,73.5,1905.7,1832.2,Permaneceram
0,Feminino,0,0,0,25,1,0,DSL,1,0,1,Mensal,2.2,65.8,1679.6,1613.9,Permaneceram
1,Masculino,0,0,0,15,1,1,DSL,1,0,0,Mensal,2.0,58.6,939.7,881.1,Saíram
0,Feminino,0,1,0,31,1,0,DSL,1,0,0,Mensal,1.6,49.2,1498.6,1449.4,Permaneceram
0,Masculino,0,1,0,2,1,1,Fibra optica,0,1,0,Mensal,3.0,91.4,171.4,80.0,Permaneceram
1,Feminino,0,0,0,1,1,0,DSL,0,1,0,Mensal,1.8,53.6,53.6,0.0,Saíram
0,Masculino,0,0,0,18,1,1,DSL,0,0,0,Mensal,1.9,56.2,969.8,913.6,Permaneceram
0,Masculino,1,1,0,2,1,0,Fibra optica,0,1,1,Mensal,3.2,95.5,181.6,86.2,Permaneceram
0,Feminino,0,0,0,13,1,0,DSL,0,1,1,Mensal,2.4,72.0,923.8,851.9,Permaneceram
0,Feminino,0,1,0,40,1,0,Nao disponivel,0,0,0,Dois anos,0.6,19.1,780.1,761.0,Permaneceram
0,Feminino,1,0,0,17,1,0,Nao disponivel,0,0,0,Um ano,0.7,20.6,330.6,310.0,Permaneceram
0,Feminino,0,0,0,10,1,0,Nao disponivel,0,0,0,Mensal,0.7,19.9,199.4,179.5,Permaneceram
0,Masculino,0,1,1,61,1,1,Fibra optica,0,1,1,Um ano,3.3,99.9,6241.4,6141.5,Permaneceram
0,Masculino,0,0,0,27,1,1,DSL,1,0,0,Mensal,2.0,59.4,1611.6,1552.2,Permaneceram
0,Feminino,0,1,0,60,0,0,DSL,1,0,0,Dois anos,1.3,37.7,2288.7,2251.0,Permaneceram
0,Masculino,0,1,0,64,1,1,DSL,0,1,0,Um ano,2.2,66.2,4392.5,4326.4,Permaneceram
0,Feminino,0,0,0,28,1,0,DSL,0,1,0,Mensal,2.0,59.6,1646.4,1586.9,Permaneceram
1,Feminino,0,1,1,11,1,0,Nao disponivel,0,0,0,Mensal,0.6,19.2,180.3,161.0,Saíram
0,Masculino,0,1,1,34,1,1,Fibra optica,0,1,1,Mensal,3.3,97.7,3410.0,3312.3,Permaneceram
0,Feminino,1,0,0,36,1,1,Fibra optica,0,0,0,Mensal,2.5,74.9,2659.4,2584.5,Permaneceram
0,Masculino,0,0,0,35,0,0,DSL,0,1,1,Mensal,1.6,49.2,1701.6,1652.4,Permaneceram
0,Feminino,0,0,0,22,1,1,Nao disponivel,0,0,0,Dois anos,0.9,26.2,605.9,579.6,Permaneceram
1,Feminino,0,0,0,4,1,1,Fibra optica,0,0,1,Mensal,3.0,89.0,355.2,266.2,Saíram
1,Feminino,0,1,1,4,1,1,Fibra optica,0,0,1,Mensal,2.9,86.0,381.3,295.4,Saíram
0,Feminino,0,1,1,43,1,0,Nao disponivel,0,0,0,Um ano,0.7,20.0,818.0,798.0,Permaneceram
0,Masculino,0,1,1,70,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.4,1458.1,1437.8,Permaneceram
0,Feminino,0,0,1,15,1,0,DSL,1,0,0,Um ano,2.2,65.6,1010.0,944.4,Permaneceram
0,Masculino,0,0,0,3,1,0,DSL,1,1,0,Mensal,2.1,64.4,195.6,131.2,Permaneceram
1,Masculino,0,1,1,7,1,0,DSL,0,0,0,Mensal,1.6,48.7,340.2,291.6,Saíram
1,Masculino,1,0,0,35,1,1,Fibra optica,0,1,1,Mensal,3.4,101.4,3496.3,3394.9,Saíram
1,Feminino,0,1,0,2,1,0,DSL,0,0,0,Mensal,1.5,44.6,80.6,35.9,Saíram
0,Masculino,0,0,1,29,1,0,Nao disponivel,0,0,0,Um ano,0.7,19.8,535.0,515.2,Permaneceram
0,Masculino,0,0,0,72,0,0,DSL,1,1,1,Dois anos,2.1,63.7,4464.8,4401.1,Permaneceram
1,Feminino,0,0,0,27,1,1,Fibra optica,0,1,1,Mensal,3.2,94.6,2724.6,2630.0,Saíram
0,Feminino,0,1,0,71,1,0,DSL,1,1,1,Dois anos,2.8,84.4,5969.3,5884.9,Permaneceram
0,Feminino,0,0,0,30,1,0,DSL,1,1,0,Um ano,2.5,74.6,2308.6,2234.0,Permaneceram
0,Masculino,1,1,0,19,0,0,DSL,0,0,0,Mensal,1.1,34.3,577.2,542.8,Permaneceram
0,Masculino,0,1,1,56,1,1,Nao disponivel,0,0,0,Dois anos,0.8,24.2,1402.2,1378.1,Permaneceram
0,Masculino,0,1,0,36,1,0,Nao disponivel,0,0,0,Um ano,0.7,20.8,720.0,699.2,Permaneceram
0,Feminino,0,1,1,57,1,1,DSL,1,0,0,Mensal,2.2,65.2,3687.8,3622.6,Permaneceram
0,Masculino,0,0,0,3,1,0,Fibra optica,0,0,0,Mensal,2.3,69.6,207.4,137.8,Permaneceram
0,Feminino,0,1,0,52,1,1,Fibra optica,1,1,1,Mensal,3.4,102.7,5138.1,5035.4,Permaneceram
0,Feminino,0,0,0,2,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.0,40.9,20.9,Permaneceram
0,Masculino,0,0,0,17,0,0,DSL,0,0,0,Mensal,0.8,25.1,382.8,357.7,Permaneceram
1,Masculino,1,0,0,1,1,1,Fibra optica,0,0,0,Mensal,2.5,75.4,75.4,0.0,Saíram
0,Masculino,1,0,0,68,1,1,Fibra optica,0,0,1,Mensal,3.2,95.9,6503.2,6407.3,Permaneceram
0,Masculino,0,0,0,57,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.8,1118.8,1098.0,Permaneceram
0,Masculino,0,1,1,72,1,1,DSL,0,0,0,Dois anos,1.8,55.3,3983.6,3928.3,Permaneceram
0,Masculino,0,0,0,26,1,1,Fibra optica,1,0,0,Mensal,2.8,84.3,2281.6,2197.3,Permaneceram
0,Masculino,0,0,1,14,1,0,DSL,1,0,1,Dois anos,2.5,76.1,1054.8,978.7,Permaneceram
0,Feminino,0,0,0,30,1,1,Fibra optica,0,1,1,Mensal,3.3,100.4,3096.9,2996.5,Permaneceram
0,Masculino,0,0,0,66,0,0,DSL,1,0,0,Um ano,1.0,29.4,1983.2,1953.7,Permaneceram
0,Masculino,0,1,0,49,1,1,Fibra optica,0,1,0,Mensal,3.1,93.8,4733.1,4639.2,Permaneceram
0,Feminino,0,1,1,15,1,0,Nao disponivel,0,0,0,Um ano,0.7,20.4,336.0,315.6,Permaneceram
0,Masculino,0,1,0,71,1,1,DSL,1,1,1,Dois anos,2.8,84.2,5956.8,5872.7,Permaneceram
0,Feminino,0,0,0,39,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.7,762.4,741.8,Permaneceram
0,Feminino,0,1,1,67,0,0,DSL,1,1,0,Dois anos,1.8,54.2,3624.0,3569.8,Permaneceram
0,Masculino,0,1,1,31,1,0,DSL,1,0,0,Mensal,1.8,54.4,1647.0,1592.6,Permaneceram
1,Feminino,0,0,0,50,1,1,Fibra optica,1,1,1,Dois anos,3.7,109.6,5551.2,5441.5,Saíram
0,Masculino,0,0,0,13,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.0,243.6,223.7,Permaneceram
0,Masculino,0,1,1,47,1,0,Fibra optica,0,0,1,Um ano,3.2,96.1,4391.4,4295.3,Permaneceram
